K,num_threads,mean,variance
4,29,0.000032,0.00000000006310886172
4,30,0.000032,0.00000000005451216757
4,31,0.000031,0.00000000006029437642
4,32,0.000032,0.00000000006227326998
4,33,0.000032,0.00000000007417299909
4,34,0.000031,0.00000000005186536636
4,35,0.000032,0.00000000006567228113
4,36,0.000032,0.00000000005566151607
4,37,0.000033,0.00000000006991575563
4,38,0.000032,0.00000000004946279176
4,39,0.000033,0.00000000007222744997
4,40,0.000034,0.00000000017080143923
8,1,0.000169,0.00000000126693048891
8,2,0.000156,0.00000000351926176607
8,3,0.000109,0.00000000030592382172
8,4,0.000082,0.00000000011623124214
8,5,0.000062,0.00000000028405321209
8,6,0.000066,0.00000000035207842223
8,7,0.000053,0.00000000036517399362
8,8,0.000057,0.00000000033117338908
8,9,0.000050,0.00000000034260822452
8,10,0.000054,0.00000000035246905780
8,11,0.000049,0.00000000032478685631
8,12,0.000052,0.00000000036423186537
8,13,0.000047,0.00000000030488952045
8,14,0.000051,0.00000000039622923574
8,15,0.000047,0.00000000028751229091
8,16,0.000048,0.00000000006158061238
8,17,0.000047,0.00000000025318561836
8,18,0.000049,0.00000000004754746767
8,19,0.000045,0.00000000006345748622
8,20,0.000052,0.00000000005265264378
8,21,0.000052,0.00000000008449281057
8,22,0.000051,0.00000000009230837289
8,23,0.000053,0.00000000007572951111
8,24,0.000054,0.00000000007329751309
8,25,0.000051,0.00000000006196878557
8,26,0.000096,0.00000006205065299943
8,27,0.000053,0.00000000007840024080
8,28,0.000052,0.00000000006786061926
8,29,0.000052,0.00000000006273817103
8,30,0.000052,0.00000000007243171738
8,31,0.000053,0.00000000007239491982
8,32,0.000050,0.00000000006784010900
8,33,0.000052,0.00000000006194127568
8,34,0.000050,0.00000000006447313060
8,35,0.000051,0.00000000007839226405
8,36,0.000051,0.00000000008618889998
8,37,0.000051,0.00000000006450953524
8,38,0.000050,0.00000000005756874407
8,39,0.000051,0.00000000007269140410
8,40,0.000051,0.00000000016900763130
12,1,0.000237,0.00000000236527232458
12,2,0.000295,0.00000000162577524113
12,3,0.000212,0.00000000011533966483
12,4,0.000144,0.00000000010185661992
12,5,0.000127,0.00000000025716458120
12,6,0.000128,0.00000000027193821784
12,7,0.000113,0.00000000027638311871
12,8,0.000085,0.00000000026855440830
12,9,0.000097,0.00000000025344858681
12,10,0.000077,0.00000000028548243926
12,11,0.000071,0.00000000027338314005
12,12,0.000091,0.00000000379330462774
12,13,0.000074,0.00000000247250599769
12,14,0.000079,0.00000000035850603191
12,15,0.000065,0.00000000027518734791
12,16,0.000064,0.00000000026208776930
12,17,0.000065,0.00000000025507383849
12,18,0.000073,0.00000000006712053268
12,19,0.000093,0.00000001116805567678
12,20,0.000062,0.00000000015427928171
12,21,0.000058,0.00000000012217050363
12,22,0.000067,0.00000000006642384193
12,23,0.000072,0.00000000008286452025
12,24,0.000071,0.00000000008616782297
12,25,0.000068,0.00000000008016232738
12,26,0.000071,0.00000000009549616933
12,27,0.000072,0.00000000006551196496
12,28,0.000078,0.00000000009841315864
12,29,0.000077,0.00000000008507614167
12,30,0.000078,0.00000000006508637058
12,31,0.000069,0.00000000006990014123
12,32,0.000075,0.00000000006932537042
12,33,0.000070,0.00000000008919531922
12,34,0.000069,0.00000000006360375531
12,35,0.000075,0.00000000007896798838
12,36,0.000068,0.00000000008164840545
12,37,0.000068,0.00000000009096758064
12,38,0.000067,0.00000000006466113996
12,39,0.000076,0.00000000021526194245
12,40,0.000073,0.00000000049769749338
16,1,0.000304,0.00000000479944926309
16,2,0.000427,0.00000000842526461613
16,3,0.000291,0.00000000022783997354
16,4,0.000198,0.00000000011089864614
16,5,0.000170,0.00000000031529112434
16,6,0.000167,0.00000000026290912923
16,7,0.000127,0.00000000013119469583
16,8,0.000138,0.00000000028438242305
16,9,0.000105,0.00000000034253190882
16,10,0.000123,0.00000000028188498650
16,11,0.000094,0.00000000027199064343
16,12,0.000093,0.00000000023857569952
16,13,0.000102,0.00000000008310961817
16,14,0.000088,0.00000000031730411360
16,15,0.000100,0.00000000040828242632
16,16,0.000097,0.00000000031802960207
16,17,0.000088,0.00000000037602487060
16,18,0.000085,0.00000000032182356323
16,19,0.000082,0.00000000030049892460
16,20,0.000081,0.00000000010443183194
16,21,0.000080,0.00000000007145948403
16,22,0.000105,0.00000000008052590085
16,23,0.000102,0.00000000008285241678
16,24,0.000094,0.00000000008017369353
16,25,0.000101,0.00000000007648483127
16,26,0.000091,0.00000000007223179098
16,27,0.000090,0.00000000008937246356
16,28,0.000091,0.00000000007868182565
16,29,0.000102,0.00000000009507013866
16,30,0.000101,0.00000000009334850436
16,31,0.000089,0.00000000007979627205
16,32,0.000089,0.00000000008245638418
16,33,0.000088,0.00000000008475139922
16,34,0.000084,0.00000000007388745085
16,35,0.000087,0.00000000008619093051
16,36,0.000088,0.00000000006299602574
16,37,0.000088,0.00000000007571107677
16,38,0.000086,0.00000000008099616383
16,39,0.000074,0.00000000026354222829
16,40,0.000096,0.00000000011416863827
32,1,0.000553,0.00000001265796012300
32,2,0.000824,0.00000000818153199193
32,3,0.000565,0.00000000025947413866
32,4,0.000402,0.00000000016237450343
32,5,0.000345,0.00000000038864812500
32,6,0.000326,0.00000000014598532709
32,7,0.000245,0.00000000031004650932
32,8,0.000262,0.00000000028312125588
32,9,0.000198,0.00000000030624578622
32,10,0.000190,0.00000000028068283657
32,11,0.000177,0.00000000032703989918
32,12,0.000205,0.00000000008404895194
32,13,0.000210,0.00000000321463664560
32,14,0.000172,0.00000000394472701218
32,15,0.000155,0.00000000033173167618
32,16,0.000154,0.00000000035457081169
32,17,0.000164,0.00000000030536757776
32,18,0.000154,0.00000000008836184291
32,19,0.000179,0.00000000027284601591
32,20,0.000179,0.00000000009272472802
32,21,0.000176,0.00000000013399531741
32,22,0.000150,0.00000000010915385994
32,23,0.000170,0.00000000010211258261
32,24,0.000184,0.00000000008446999211
32,25,0.000194,0.00000000010425954587
32,26,0.000174,0.00000000010163455456
32,27,0.000167,0.00000000009291196880
32,28,0.000171,0.00000000009875545126
32,29,0.000166,0.00000000010476512274
32,30,0.000156,0.00000000009020910836
32,31,0.000140,0.00000000011495333763
32,32,0.000186,0.00000000007842477601
32,33,0.000187,0.00000000009785795272
32,34,0.000139,0.00000000008910591381
32,35,0.000166,0.00000000008970917631
32,36,0.000157,0.00000000008125359561
32,37,0.000167,0.00000000008543020433
32,38,0.000161,0.00000000007441433978
32,39,0.000151,0.00000000010073752691
32,40,0.000144,0.00000000022984395785
64,1,0.001168,0.00000002423714303300
64,2,0.001644,0.00000000625450632570
64,3,0.001109,0.00000000064754514347
64,4,0.000767,0.00000000039440738745
64,5,0.000651,0.00000000012168522873
64,6,0.000524,0.00000000033203809478
64,7,0.000474,0.00000000029137848765
64,8,0.000468,0.00000000037191577845
64,9,0.000478,0.00000000043753955550
64,10,0.000442,0.00000000008254948069
64,11,0.000360,0.00000000028387378516
64,12,0.000385,0.00000000102039982283
64,13,0.000378,0.00000000010805946180
64,14,0.000318,0.00000000037817644429
64,15,0.000367,0.00000000028365566266
64,16,0.000353,0.00000000007428115663
64,17,0.000314,0.00000000008982149271
64,18,0.000409,0.00000000011921043922
64,19,0.000337,0.00000000010347986669
64,20,0.000375,0.00000000011186437582
64,21,0.000288,0.00000000009484011240
64,22,0.000334,0.00000000009622926882
64,23,0.000371,0.00000000011170971681
64,24,0.000353,0.00000000011350146149
64,25,0.000305,0.00000000008308127060
64,26,0.000317,0.00000000010435049851
64,27,0.000280,0.00000000037843071681
64,28,0.000353,0.00000000030106755156
64,29,0.000329,0.00000000037033777280
64,30,0.000277,0.00000000081029887230
64,31,0.000302,0.00000000013090058505
64,32,0.000293,0.00000000013113495916
64,33,0.000275,0.00000000016954597788
64,34,0.000266,0.00000000012648192969
64,35,0.000306,0.00000000016404109632
64,36,0.000278,0.00000000012375001346
64,37,0.000274,0.00000000012132648878
64,38,0.000309,0.00000000051892783794
64,39,0.000240,0.00000000013261138881
64,40,0.000260,0.00000000011390297046
