K,num_threads,mean,variance
8,31,0.000065,0.00000000008329685389
8,32,0.000066,0.00000000021041972365
8,33,0.000065,0.00000000013522763638
8,34,0.000063,0.00000000010765274860
8,35,0.000060,0.00000000011270582918
8,36,0.000063,0.00000000023576619198
8,37,0.000061,0.00000000079786155148
8,38,0.000061,0.00000000013932955431
8,39,0.000059,0.00000000011395703573
8,40,0.000058,0.00000000011370310976
12,1,0.001075,0.00000001954964489049
12,2,0.000616,0.00000000178493544714
12,3,0.000377,0.00000000051831166302
12,4,0.000288,0.00000000022942430661
12,5,0.000234,0.00000000020012760461
12,6,0.000198,0.00000000016612186983
12,7,0.000173,0.00000000050883893085
12,8,0.000162,0.00000000021483226527
12,9,0.000147,0.00000000016616507310
12,10,0.000133,0.00000000013616330117
12,11,0.000209,0.00000000006856791097
12,12,0.000194,0.00000000007923822661
12,13,0.000183,0.00000000009542343181
12,14,0.000170,0.00000000009213995817
12,15,0.000161,0.00000000008094028533
12,16,0.000152,0.00000000008692833752
12,17,0.000149,0.00000000034902485217
12,18,0.000142,0.00000000007228025572
12,19,0.000135,0.00000000007139748000
12,20,0.000128,0.00000000008398646066
12,21,0.000125,0.00000000042799237771
12,22,0.000120,0.00000000024855171683
12,23,0.000115,0.00000000014164119151
12,24,0.000114,0.00000000044975260096
12,25,0.000109,0.00000000033907629017
12,26,0.000103,0.00000000011090010649
12,27,0.000105,0.00000000043491903216
12,28,0.000099,0.00000000030543230731
12,29,0.000099,0.00000000035141046709
12,30,0.000094,0.00000000012859682643
12,31,0.000092,0.00000000011874434624
12,32,0.000091,0.00000000013985051206
12,33,0.000089,0.00000000011463867617
12,34,0.000086,0.00000000012644018791
12,35,0.000085,0.00000000018155301931
12,36,0.000084,0.00000000011033149731
12,37,0.000082,0.00000000010096288842
12,38,0.000082,0.00000000013516789869
12,39,0.000080,0.00000000011873729685
12,40,0.000079,0.00000000025282859974
16,1,0.001384,0.00000002717768612869
16,2,0.000879,0.00000001452953974180
16,3,0.000539,0.00000000016264937181
16,4,0.000426,0.00000000017109809283
16,5,0.000361,0.00000000021148662798
16,6,0.000315,0.00000000018657451296
16,7,0.000285,0.00000000030820388503
16,8,0.000261,0.00000000029748790760
16,9,0.000240,0.00000000027577782671
16,10,0.000223,0.00000000009569007377
16,11,0.000208,0.00000000007759745211
16,12,0.000265,0.00000000011182468440
16,13,0.000243,0.00000000009766460862
16,14,0.000229,0.00000000010696624530
16,15,0.000214,0.00000000010865911244
16,16,0.000207,0.00000000037892467144
16,17,0.000191,0.00000000010096728734
16,18,0.000184,0.00000000008815982122
16,19,0.000177,0.00000000008875850965
16,20,0.000169,0.00000000008784719514
16,21,0.000165,0.00000000008336810645
16,22,0.000163,0.00000000010497630985
16,23,0.000152,0.00000000016026192056
16,24,0.000148,0.00000000025155596721
16,25,0.000140,0.00000000011112445937
16,26,0.000138,0.00000000037851131458
16,27,0.000133,0.00000000012880917705
16,28,0.000129,0.00000000014390424982
16,29,0.000126,0.00000000014524978171
16,30,0.000123,0.00000000039894031611
16,31,0.000168,0.00000006196968920118
16,32,0.000118,0.00000000050336447269
16,33,0.000116,0.00000000053425671943
16,34,0.000113,0.00000000021477302549
16,35,0.000110,0.00000000012536255894
16,36,0.000108,0.00000000013381694957
16,37,0.000106,0.00000000011829065477
16,38,0.000105,0.00000000013936772698
16,39,0.000103,0.00000000012563695041
16,40,0.000101,0.00000000015058512245
32,1,0.002781,0.00000012310114465485
32,2,0.001658,0.00000001775569729126
32,3,0.001096,0.00000000007937073222
32,4,0.000848,0.00000000046160597217
32,5,0.000720,0.00000000057375928361
32,6,0.000617,0.00000000042660779026
32,7,0.000558,0.00000000062126545925
32,8,0.000503,0.00000000071317739076
32,9,0.000468,0.00000000013646013798
32,10,0.000410,0.00000000239905772866
32,11,0.000353,0.00000000029949029722
32,12,0.000520,0.00000000009727781150
32,13,0.000484,0.00000000009828921740
32,14,0.000456,0.00000000018883085946
32,15,0.000424,0.00000000014457905537
32,16,0.000399,0.00000000016802033156
32,17,0.000375,0.00000000010367087783
32,18,0.000369,0.00000000300964955638
32,19,0.000340,0.00000000016993287598
32,20,0.000326,0.00000000010866179365
32,21,0.000314,0.00000000011274476652
32,22,0.000305,0.00000000011606351242
32,23,0.000288,0.00000000024337094593
32,24,0.000288,0.00000000021920353197
32,25,0.000268,0.00000000013359807792
32,26,0.000258,0.00000000031065701608
32,27,0.000258,0.00000000080079846983
32,28,0.000244,0.00000000041934286913
32,29,0.000241,0.00000000055391449625
32,30,0.000240,0.00000000084582361301
32,31,0.000222,0.00000000014640103229
32,32,0.000215,0.00000000012753531451
32,33,0.000213,0.00000000016441643685
32,34,0.000218,0.00000000015322017220
32,35,0.000204,0.00000000014918140280
32,36,0.000196,0.00000000011736432798
32,37,0.000192,0.00000000016065762977
32,38,0.000187,0.00000000013082651748
32,39,0.000191,0.00000000015689928927
32,40,0.000184,0.00000000056559297650
64,1,0.005449,0.00000001140179235625
64,2,0.003286,0.00000013107423590250
64,3,0.002203,0.00000000029914724061
64,4,0.001814,0.00000000054671403358
64,5,0.001586,0.00000000028148329678
64,6,0.001459,0.00000000107475443177
64,7,0.001132,0.00000004363492940523
64,8,0.000825,0.00000000066409724457
64,9,0.000754,0.00000000031065590804
64,10,0.000717,0.00000000074045431693
64,11,0.000918,0.00000001897694209181
64,12,0.000674,0.00000001911074771445
64,13,0.000949,0.00000000013179144567
64,14,0.000883,0.00000000012045812573
64,15,0.000843,0.00000000013117996926
64,16,0.000789,0.00000000013790377872
64,17,0.000742,0.00000000012459268005
64,18,0.000726,0.00000000011839377738
64,19,0.000664,0.00000000012105180736
64,20,0.000667,0.00000001395666827503
64,21,0.000607,0.00000000020780289236
64,22,0.000583,0.00000000009287737477
64,23,0.000566,0.00000000023915387702
64,24,0.000545,0.00000000017949363543
64,25,0.000524,0.00000000012409427343
64,26,0.000508,0.00000000054464626613
64,27,0.000490,0.00000000051904296964
64,28,0.000477,0.00000000109341787811
64,29,0.000470,0.00000000060456182969
64,30,0.000459,0.00000000016378852513
64,31,0.000437,0.00000000028232071682
64,32,0.000429,0.00000000016109208594
64,33,0.000415,0.00000000013459825394
64,34,0.000406,0.00000000014201784713
64,35,0.000393,0.00000000016279052738
64,36,0.000385,0.00000000013105967951
64,37,0.000378,0.00000000013285747520
64,38,0.000372,0.00000000011964430656
64,39,0.000364,0.00000000013054743977
64,40,0.000364,0.00000000036141926480
